"TABLE","TABLE_ROWS","COMBI_FIELDS_NAME","FIELD_NAME_1","FIELD_NAME_2","FIELD_VALUE_1","FIELD_VALUE_2","COMBI_ROW_COUNT","COMBI_RATIO_PERCENT"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_GRP_ID","M_FR_DATE","M_GRP_ID","01-JAN-00","500101","5,966","3.98%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_GRP_ID","M_FR_DATE","M_GRP_ID","01-JAN-00","15","5,291","3.53%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_GRP_ID","M_FR_DATE","M_GRP_ID","01-JAN-00","500068","4,932","3.29%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_GRP_ID","M_FR_DATE","M_GRP_ID","01-JAN-00","500009","3,930","2.62%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","3049565","9","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","3049701","9","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","22-SEP-06","1027660","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","1869897","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","1870017","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","22-SEP-06","1027557","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","22-SEP-06","1027194","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","22-SEP-06","1027072","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","2033645","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","01-JAN-00","1711635","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-JAN-00","999999999","114,244","76.23%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-JAN-11","999999999","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-APR-12","999999999","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-OCT-11","999999999","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","08-OCT-10","999999999","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-OCT-10","999999999","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","04-FEB-13","999999999","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","26-MAR-08","999999999","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-SEP-12","999999999","240","0.16%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","01-MAR-18","999999999","227","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","01-JAN-00","01-JAN-00","114,534","76.42%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","01-JAN-11","01-JAN-00","449","0.30%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","08-OCT-10","01-JAN-00","287","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","01-APR-12","01-JAN-00","258","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","01-OCT-10","01-JAN-00","232","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","01-SEP-12","01-JAN-00","222","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","04-FEB-13","01-JAN-00","208","0.14%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","04-AUG-11","01-JAN-00","176","0.12%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","22-SEP-06","01-JAN-00","173","0.12%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","13-MAY-11","01-JAN-00","170","0.11%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","2291311","91","0.06%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","3640226","70","0.05%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","341568","60","0.04%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","3506908","60","0.04%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","1672608","54","0.04%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","3569593","51","0.03%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","2711518","44","0.03%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","1266553","42","0.03%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","685946","40","0.03%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","01-JAN-00","192078","40","0.03%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","7615","576","0.38%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","41451","561","0.37%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","21935","490","0.33%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","10824","391","0.26%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","7064","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","33403","351","0.23%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","20424","332","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","10592","322","0.21%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","19281","303","0.20%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","01-JAN-00","22683","303","0.20%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-JAN-00","01-JAN-00","92,323","61.60%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-JAN-11","01-JAN-00","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-JAN-00","01-JAN-11","483","0.32%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-APR-12","01-JAN-00","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-OCT-11","01-JAN-00","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-JAN-00","29-MAR-10","308","0.21%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","08-OCT-10","01-JAN-00","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","01-OCT-10","01-JAN-00","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","04-FEB-13","01-JAN-00","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","26-MAR-08","01-JAN-00","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500004","29,569","19.73%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500009","14,093","9.40%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500003","9,816","6.55%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500001","9,268","6.18%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500006","9,194","6.13%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500028","8,287","5.53%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500049","8,152","5.44%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500048","6,783","4.53%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500051","4,752","3.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","01-JAN-00","500044","4,255","2.84%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","21-JUN-17","2445510","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","1327815","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","217522","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","217526","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","1728462","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","2701532","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","2701534","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","2701666","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","01-JAN-00","2701678","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","12-FEB-88","2701528","1","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","01-JAN-00","01-JAN-00","124,711","83.21%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","15-APR-13","01-JAN-00","434","0.29%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","04-JAN-11","01-JAN-00","184","0.12%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","01-JAN-00","30-SEP-16","154","0.10%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","16-FEB-93","01-JAN-00","138","0.09%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","11-AUG-08","01-JAN-00","128","0.09%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","15-NOV-10","01-JAN-00","126","0.08%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","04-FEB-08","01-JAN-00","121","0.08%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","01-OCT-10","01-JAN-00","114","0.08%"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","01-JAN-00","29-FEB-28","101","0.07%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-JAN-00","999999999","113,898","76.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-JAN-11","999999999","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-APR-12","999999999","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-OCT-11","999999999","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","08-OCT-10","999999999","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-OCT-10","999999999","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","04-FEB-13","999999999","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","26-MAR-08","999999999","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-SEP-12","999999999","240","0.16%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","01-MAR-18","999999999","227","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-JAN-00","01-JAN-00","113,572","75.78%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-JAN-11","01-JAN-00","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-APR-12","01-JAN-00","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-OCT-11","01-JAN-00","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","08-OCT-10","01-JAN-00","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-OCT-10","01-JAN-00","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","04-FEB-13","01-JAN-00","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","26-MAR-08","01-JAN-00","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-SEP-12","01-JAN-00","240","0.16%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","01-MAR-18","01-JAN-00","227","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-JAN-00","01-JAN-00","113,919","76.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-JAN-11","01-JAN-00","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-APR-12","01-JAN-00","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-OCT-11","01-JAN-00","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","08-OCT-10","01-JAN-00","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-OCT-10","01-JAN-00","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","04-FEB-13","01-JAN-00","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","26-MAR-08","01-JAN-00","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-SEP-12","01-JAN-00","240","0.16%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","01-MAR-18","01-JAN-00","227","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-JAN-00","01-JAN-00","113,978","76.05%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-JAN-11","01-JAN-00","542","0.36%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-APR-12","01-JAN-00","354","0.24%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-OCT-11","01-JAN-00","330","0.22%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","08-OCT-10","01-JAN-00","290","0.19%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-OCT-10","01-JAN-00","257","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","04-FEB-13","01-JAN-00","252","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","26-MAR-08","01-JAN-00","251","0.17%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-SEP-12","01-JAN-00","240","0.16%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","01-MAR-18","01-JAN-00","227","0.15%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","500017","91,983","61.38%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","36","10,191","6.80%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","500020","7,076","4.72%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","1004","1,302","0.87%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","221","525","0.35%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","500019","403","0.27%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-00","1000","294","0.20%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-OCT-11","500017","293","0.20%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-JAN-11","500017","270","0.18%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","01-APR-12","500017","264","0.18%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1027178","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1030783","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1027615","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1027528","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1027091","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","22-SEP-06","1032203","19","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","15-MAR-07","990782","15","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","01-JAN-00","2033640","14","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","01-JAN-00","1850013","14","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","01-JAN-00","1019443","14","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","500028","3049701","9","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","500028","3049565","9","0.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","220","1027557","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","220","1032232","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","9","1869807","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","9","1869747","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","9","1869957","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","218","1032248","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","16","991289","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","218","1027573","4","0.00%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","500028","999999999","20,998","14.01%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","16","999999999","16,985","11.33%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","10","999999999","13,392","8.94%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","14","999999999","12,255","8.18%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","13","999999999","11,509","7.68%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","259","999999999","8,421","5.62%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","147","999999999","7,212","4.81%"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","246","999999999","6,300","4.20%"
